Gene stable ID	HGNC symbol	HGNC ID
ENSG00000201689	SNORD114-29	33017
ENSG00000199319	RN7SKP25	45749
ENSG00000232439	RPL18AP7	35607
ENSG00000251787	RNU7-47P	34143
ENSG00000201318	SNORD114-30	33018
ENSG00000186487	MYT1L	7623
ENSG00000157551	KCNJ15	6261
ENSG00000250055		
ENSG00000165807	PPP1R36	20097
ENSG00000200089	SNORD114-31	33019
ENSG00000272877	DDX11L8	37101
ENSG00000222095		
ENSG00000124875	CXCL6	10643
ENSG00000252009		
ENSG00000230060	C6orf25	13937
ENSG00000222185		
ENSG00000228952		
ENSG00000242293		
ENSG00000199088	MIR379	31872
ENSG00000240950		
ENSG00000259165	DDX18P1	20007
ENSG00000223401		
ENSG00000130347	RTN4IP1	18647
ENSG00000199109	MIR411	32792
ENSG00000250296		
ENSG00000183576	SETD3	20493
ENSG00000206768		
ENSG00000207749	MIR299	31618
ENSG00000243818		
ENSG00000224049		
ENSG00000234189		
ENSG00000198682	PAPSS2	8604
ENSG00000258957		
ENSG00000228850	CDY12P	23856
ENSG00000175336	APOF	615
ENSG00000236864		
ENSG00000258520		
ENSG00000264488		
ENSG00000262435		
ENSG00000224187		
ENSG00000265359		
ENSG00000256298		
ENSG00000244237		
ENSG00000221060		
ENSG00000250807		
ENSG00000234477		
ENSG00000232029	TCEB1P15	38151
ENSG00000188282	RUFY4	24804
ENSG00000242071	RPL7AP6	19785
ENSG00000206882	RNA5SP87	42885
ENSG00000256906		
ENSG00000163131	CTSS	2545
ENSG00000250088		
ENSG00000099810	MTAP	7413
ENSG00000170734	POLH	9181
ENSG00000198982	MIR380	31873
ENSG00000058866	DGKG	2853
ENSG00000109272	PF4V1	8862
ENSG00000258422		
ENSG00000124374	PAIP2B	29200
ENSG00000221745	MIR1197	35376
ENSG00000111237	VPS29	14340
ENSG00000199069	MIR323A	31766
ENSG00000107938	EDRF1	24640
ENSG00000211582	MIR758	33133
ENSG00000234207		
ENSG00000270610		
ENSG00000171444	MCC	6935
ENSG00000149927	DOC2A	2985
ENSG00000250558		
ENSG00000233587		
ENSG00000235812	ADAM21P1	19822
ENSG00000147533	GOLGA7	24876
ENSG00000268091		
ENSG00000267819		
ENSG00000163739	CXCL1	4602
ENSG00000257138	TAS2R38	9584
ENSG00000110108	TMEM109	28771
ENSG00000007866	TEAD3	11716
ENSG00000241592		
ENSG00000259033		
ENSG00000249427		
ENSG00000214063	TSPAN4	11859
ENSG00000222616	RN7SKP27	45751
ENSG00000249590		
ENSG00000177764	ZCCHC3	16230
ENSG00000241570		
ENSG00000141127	PRPSAP2	9467
ENSG00000205497	OR51A4	14795
ENSG00000249329		
ENSG00000163737	PF4	8861
ENSG00000213344	PCNPP3	41975
ENSG00000232451		
ENSG00000205496	OR51A2	14764
ENSG00000102125	TAZ	11577
ENSG00000241749	RPSAP52	35752
ENSG00000268538		
ENSG00000205360	MT1CP	7395
ENSG00000177732	SOX12	11198
ENSG00000103061	SLC7A6OS	25807
ENSG00000176798	OR51L1	14759
ENSG00000131876	SNRPA1	11152
ENSG00000259923		
ENSG00000211577		
ENSG00000205495	OR52J3	14799
ENSG00000256083		
ENSG00000109576	AADAT	17929
ENSG00000259827		
ENSG00000163736	PPBP	9240
ENSG00000248422		
ENSG00000256259		
ENSG00000242114	MTFP1	26945
ENSG00000257743		
ENSG00000125454	SLC25A19	14409
ENSG00000176787	OR52E2	14769
ENSG00000261429	DPPA2P4	44629
ENSG00000134765	DSC1	3035
ENSG00000135205	CCDC146	29296
ENSG00000213343		
ENSG00000251857	RNA5SP362	43262
ENSG00000226467	AGPAT1	324
ENSG00000261302		
ENSG00000239335		
ENSG00000111602	TIMELESS	11813
ENSG00000273085		
ENSG00000112541	PDE10A	8772
ENSG00000196331	HIST1H2BO	4758
ENSG00000064012	CASP8	1509
ENSG00000249282		
ENSG00000207649	MIR138-2	31525
ENSG00000243988	RPS24P17	36348
ENSG00000199286	RNU6-1094P	48057
ENSG00000171944	OR52A5	19580
ENSG00000249357		
ENSG00000218754	RPL18AP8	36984
ENSG00000261270		
ENSG00000163735	CXCL5	10642
ENSG00000212031		
ENSG00000261114		
ENSG00000256977	LIMS3	30047
ENSG00000252115		
ENSG00000061936	SFSWAP	10790
ENSG00000168131	OR2B2	13966
ENSG00000241018	RCC2P5	42381
ENSG00000222150	RNA5SP239	43139
ENSG00000006118	TMEM132A	31092
ENSG00000227199	ST7-AS1	16000
ENSG00000182070	OR52A1	8318
ENSG00000086848	ALG9	15672
ENSG00000176243	CDV3P1	42387
ENSG00000163053	SLC16A14	26417
ENSG00000125841	NRSN2	16229
ENSG00000249156		
ENSG00000213050	TPM3P1	16350
ENSG00000176742	OR51V1	19597
ENSG00000223530		
ENSG00000115112	TFCP2L1	17925
ENSG00000163734	CXCL3	4604
ENSG00000119392	GLE1	4315
ENSG00000227919		
ENSG00000226367	ST7-AS2	16044
ENSG00000267492		
ENSG00000244734	HBB	4827
ENSG00000226776	KRTAP3-4P	18919
ENSG00000271296		
ENSG00000005243	COPZ2	19356
ENSG00000237230	KRTAP2-5P	18920
ENSG00000121073	SLC35B1	20798
ENSG00000251439		
ENSG00000233714		
ENSG00000230025		
ENSG00000248807	KRTAP9-12P	48873
ENSG00000229351	KRTAP9-11P	18918
ENSG00000173599	PC	8636
ENSG00000255655		
ENSG00000237183	KRTAP9-10P	34210
ENSG00000081041	CXCL2	4603
ENSG00000186468	RPS23	10410
ENSG00000225422	RBMS1P1	9908
ENSG00000136750	GAD2	4093
ENSG00000200274	RNU4-32P	46968
ENSG00000170166	HOXD4	5138
ENSG00000266539		
ENSG00000231988	OFD1P3Y	23875
ENSG00000256072		
ENSG00000200794	RN7SKP250	45974
ENSG00000250351		
ENSG00000256777	PDCL3P7	44508
ENSG00000118407	FILIP1	21015
ENSG00000255650	FAM222A-AS1	28223
ENSG00000222744	RN7SKP166	45890
ENSG00000238528		
ENSG00000233014	TBC1D3P7	43569
ENSG00000264545		
ENSG00000256285	OSBPL9P5	48735
ENSG00000110651	CD81	1701
ENSG00000108516		
ENSG00000256420	OSBPL9P4	48734
ENSG00000234859		
ENSG00000144550	CPNE9	24336
ENSG00000256248		
ENSG00000225590	VPS52	10518
ENSG00000224854	C9orf53	23831
ENSG00000223634		
ENSG00000124657	OR2B6	8241
ENSG00000250386		
ENSG00000257083		
ENSG00000232235	CDY3P	23849
ENSG00000146414	SHPRH	19336
ENSG00000198707	CEP290	29021
ENSG00000135643	KCNMB4	6289
ENSG00000268327		
ENSG00000128645	HOXD1	5132
ENSG00000224408	USP9YP22	38758
ENSG00000157554	ERG	3446
ENSG00000171989	LDHAL6B	21481
ENSG00000235497		
ENSG00000238154	USP9YP4	37740
ENSG00000196544	C17orf59	25939
ENSG00000134760	DSG1	3048
ENSG00000185504	C17orf70	26171
ENSG00000231209	GLUD1P6	23610
ENSG00000258644	SYNJ2BP-COX16	48350
ENSG00000249666		
ENSG00000260119	TRPV6	14006
ENSG00000225438	KRT41P	6457
ENSG00000222640	RNU2-51P	48544
ENSG00000257759		
ENSG00000100012	SEC14L3	18655
ENSG00000259158	ADAM20P1	20102
ENSG00000215024	DUSP8P2	45001
ENSG00000170899	GSTA4	4629
ENSG00000263510	MIR4497	41737
ENSG00000230662	TNPO1P2	45121
ENSG00000250782		
ENSG00000251070	BMS1P6	23654
ENSG00000178015	GPR150	23628
ENSG00000224464	PGAM1P6	42453
ENSG00000256351		
ENSG00000167494	NOS2P2	7874
ENSG00000236236	TNXB	11976
ENSG00000201282		
ENSG00000252754	RNA5SP313	43213
ENSG00000241413	RN7SL441P	46457
ENSG00000163738	MTHFD2L	31865
ENSG00000270119		
ENSG00000147889	CDKN2A	1787
ENSG00000249094		
ENSG00000198305	SPDYE8P	33771
ENSG00000232924	TCEB1P4	38141
ENSG00000271217		
ENSG00000082213	C5orf22	25639
ENSG00000236951		
ENSG00000226044		
ENSG00000157470	FAM81A	28379
ENSG00000264626	RN7SL769P	46785
ENSG00000248471		
ENSG00000251172		
ENSG00000261292		
ENSG00000228865		
ENSG00000273018		
ENSG00000197038	RBMY1A3P	18849
ENSG00000248160		
ENSG00000266000		
ENSG00000250750	OR5BM1P	14835
ENSG00000223654	FLOT1	3757
ENSG00000249225		
ENSG00000251090	OR5AC4P	31284
ENSG00000144868	TMEM108	28451
ENSG00000250208	FZD10-AS1	48632
ENSG00000197704	FRMPD2P1	16843
ENSG00000238111		
ENSG00000273291		
ENSG00000167637	ZNF283	13077
ENSG00000248365	POU5F1P7	33313
ENSG00000267706		
ENSG00000249321	OR5H5P	14765
ENSG00000132600	PRMT7	25557
ENSG00000178999	AURKB	11390
ENSG00000249975	OR5H3P	14753
ENSG00000128654	MTX2	7506
ENSG00000157765	SLC34A2	11020
ENSG00000248507	OR5H4P	14763
ENSG00000148690	FRA10AC1	1162
ENSG00000258210		
ENSG00000187079	TEAD1	11714
ENSG00000251088		
ENSG00000248542		
ENSG00000174473	GALNTL6	33844
ENSG00000187900	OR5H7P	14771
ENSG00000248337		
ENSG00000258011	HMGA1P3	13323
ENSG00000111729	CLEC4A	13257
ENSG00000234946	SDHCP3	45178
ENSG00000241680	RPL31P49	35909
ENSG00000131548	TTTY6B	31887
ENSG00000117322	CR2	2336
ENSG00000244653	UBFD1P1	42389
ENSG00000202335		
ENSG00000135899	SP110	5401
ENSG00000142303	ADAMTS10	13201
ENSG00000248839		
ENSG00000263537	RN7SL387P	46403
ENSG00000180043	FAM71E2	25278
ENSG00000221246		
ENSG00000250562	RPL38P4	48867
ENSG00000232808	TTTY20	18844
ENSG00000240827		
ENSG00000266233		
ENSG00000229159	TSPY23P	38594
ENSG00000207142		
ENSG00000257268		
ENSG00000244153	WWP1P1	48944
ENSG00000257225		
ENSG00000173557	C2orf70	27938
ENSG00000269466		
ENSG00000242963		
ENSG00000260255		
ENSG00000225560	FAM197Y8	37470
ENSG00000239445	ST3GAL6-AS1	40828
ENSG00000265005	MIR548W	38255
ENSG00000199929	RNA5SP405	43305
ENSG00000138002	IFT172	30391
ENSG00000225615	RBMY2UP	23898
ENSG00000229767	DDR1	2730
ENSG00000230330	HMGN2P3	33566
ENSG00000259862		
ENSG00000241286	RPL29P25	37039
ENSG00000237140	HSPE1P16	49334
ENSG00000229234	RBMY1KP	38750
ENSG00000240747	KRBOX1	38708
ENSG00000256391	SDIM1	38749
ENSG00000243847	RN7SL610P	46626
ENSG00000213199	ASIC3	101
ENSG00000222940	RNU6-370P	47333
ENSG00000249274	PDLIM1P4	48947
ENSG00000231876		
ENSG00000232642		
ENSG00000206712	RNU6-26P	34252
ENSG00000175065	DSG4	21307
ENSG00000108950	FAM20A	23015
ENSG00000263441		
ENSG00000151892	GFRA1	4243
ENSG00000259922		
ENSG00000115368	WDR75	25725
ENSG00000225058		
ENSG00000236183	LY6G6C	13936
ENSG00000223609	HBD	4829
ENSG00000112343	TRIM38	10059
ENSG00000261264	TRPV5	3145
ENSG00000260145		
ENSG00000142677	IL22RA1	13700
ENSG00000236412		
ENSG00000228480		
ENSG00000176082		
ENSG00000234238		
ENSG00000260148		
ENSG00000101255	TRIB3	16228
ENSG00000113460	BRIX1	24170
ENSG00000270959	LPP-AS2	27952
ENSG00000260038		
ENSG00000164458	T	11515
ENSG00000252263	RNU6-659P	47622
ENSG00000224563	LPP-AS1	40346
ENSG00000250715		
ENSG00000260946		
ENSG00000259115		
ENSG00000264114		
ENSG00000204164	BMS1P5	23653
ENSG00000260965		
ENSG00000207651	MIR28	31615
ENSG00000236481		
ENSG00000095752	IL11	5966
ENSG00000234076	TPRG1-AS1	42391
ENSG00000258951	KRT18P7	20283
ENSG00000271456		
ENSG00000260580		
ENSG00000236182		
ENSG00000245466		
ENSG00000260557	C7orf34	21750
ENSG00000264935		
ENSG00000260345		
ENSG00000230115	TPRG1-AS2	41062
ENSG00000234186	C16orf82	30755
ENSG00000240837	RN7SL77P	46093
ENSG00000260828	HMGB3P32	39335
ENSG00000269515		
ENSG00000258689		
ENSG00000261482		
ENSG00000261633		
ENSG00000227971		
ENSG00000261557	EEF1A1P38	37916
ENSG00000260467		
ENSG00000231350		
ENSG00000239462		
ENSG00000222719		
ENSG00000207761	MIR329-1	32050
ENSG00000231243		
ENSG00000249937		
ENSG00000261045		
ENSG00000207762	MIR329-2	32051
ENSG00000184185	KCNJ12	6258
ENSG00000187783	TMEM72	31658
ENSG00000194717	MIR494	32084
ENSG00000242061		
ENSG00000259940		
ENSG00000163520	FBLN2	3601
ENSG00000215941		
ENSG00000221036	MIR1193	38247
ENSG00000145839	IL9	6029
ENSG00000260040	KEL	6308
ENSG00000206708	RNU6-1227P	48190
ENSG00000235213	OR6E1P	14739
ENSG00000143387	CTSK	2536
ENSG00000215034	DSTNP4	44548
ENSG00000212040	MIR543	33664
ENSG00000259954	IL21R-AS1	27551
ENSG00000256064		
ENSG00000207743	MIR495	32085
ENSG00000258458		
ENSG00000262912		
ENSG00000007520	TSR3	14175
ENSG00000265032		
ENSG00000215560	TTTY5	16482
ENSG00000262927	FAM138D	33583
ENSG00000271946	MIR376C	31782
ENSG00000261736		
ENSG00000270367		
ENSG00000251764	RNA5SP446	43346
ENSG00000106591	MRPL32	14035
ENSG00000207934	MIR654	32910
ENSG00000221528		
ENSG00000264491		
ENSG00000228168	HNRNPA1P21	39539
ENSG00000256725		
ENSG00000269559		
ENSG00000265664		
ENSG00000105732	ZNF574	26166
ENSG00000261329		
ENSG00000258823		
ENSG00000099284	H2AFY2	14453
ENSG00000118017	A4GNT	17968
ENSG00000264421		
ENSG00000212302		
ENSG00000112701	SENP6	20944
ENSG00000212335		
ENSG00000199716		
ENSG00000176222	ZNF404	19417
ENSG00000147883	CDKN2B	1788
ENSG00000259153		
ENSG00000160472	TMEM190	29632
ENSG00000229940	TSPY22P	38522
ENSG00000201371		
ENSG00000213180	RPL36AP48	36721
ENSG00000212382	RNU6-159P	47122
ENSG00000223754		
ENSG00000207266	RNU6-1241P	48204
ENSG00000185436	IFNLR1	18584
ENSG00000237054	PRMT5-AS1	40533
ENSG00000109586	GALNT7	4129
ENSG00000261686	OR9A2	15093
ENSG00000243040	RBMY2FP	23891
ENSG00000260452	TPRKBP2	44944
ENSG00000176381	PRR18	28574
ENSG00000101333	PLCB4	9059
ENSG00000216058	MIR944	33690
ENSG00000200652		
ENSG00000230077	MTAPP2	42443
ENSG00000200138		
ENSG00000261323	OR6V1	15090
ENSG00000264882	MIR376A1	31869
ENSG00000265045	RN7SL486P	46502
ENSG00000250982		
ENSG00000229117	RPL41	10354
ENSG00000215957	MIR300	33636
ENSG00000260791	OR9A3P	15094
ENSG00000225764	LEPREL1-AS1	40886
ENSG00000260438		
ENSG00000168056	LTBP3	6716
ENSG00000183474	GTF2H2C	31394
ENSG00000180432	CYP8B1	2653
ENSG00000174255	ZNF80	13155
ENSG00000252733		
ENSG00000242628		
ENSG00000233493	TMEM238	40042
ENSG00000260363	OR9A1P	8486
ENSG00000256343		
ENSG00000212489	RNU6-1109P	48072
ENSG00000175449	RFESD	29587
ENSG00000206833	RNU6-20P	34264
ENSG00000182585	EPGN	17470
ENSG00000238077	NMNAT1P3	49165
ENSG00000265209		
ENSG00000144063	MALL	6818
ENSG00000207173		
ENSG00000260935		
ENSG00000238083	LRRC37A2	32404
ENSG00000259247	TTTY25P	38524
ENSG00000124459	ZNF45	13111
ENSG00000261151		
ENSG00000231047	GCNT1P3	37973
ENSG00000256250		
ENSG00000223117	RN7SKP296	46020
ENSG00000198818	SFT2D1	21102
ENSG00000260545		
ENSG00000273370		
ENSG00000260446	MOXD2P	33605
ENSG00000138231	DBR1	15594
ENSG00000237902	TSPY21P	38101
ENSG00000266473		
ENSG00000260927		
ENSG00000176399	DMRTA1	13826
ENSG00000228730		
ENSG00000200619	RNA5SP447	43347
ENSG00000207410		
ENSG00000256299		
ENSG00000264093		
ENSG00000260491		
ENSG00000251805		
ENSG00000082641	NFE2L1	7781
ENSG00000162572	SCNN1D	10601
ENSG00000238612		
ENSG00000180138	CSNK1A1L	20289
ENSG00000181847	TIGIT	26838
ENSG00000235059		
ENSG00000201547		
ENSG00000113396	SLC27A6	11000
ENSG00000258068		
ENSG00000182983	ZNF662	31930
ENSG00000228701	TNKS2-AS1	45173
ENSG00000244610	RN7SL756P	46772
ENSG00000232963	HMGN2P20	39385
ENSG00000126822	PLEKHG3	20364
ENSG00000207688	MIR548AA2	38921
ENSG00000207688	MIR548D2	32802
ENSG00000257510		
ENSG00000205464	ATP6AP1L	28091
ENSG00000262764	PPP2R1B	9303
ENSG00000264754		
ENSG00000180581	SRP9P1	23402
ENSG00000133488	SEC14L4	20627
ENSG00000110446	SLC15A3	18068
ENSG00000257687		
ENSG00000200394	SNORA38B	33617
ENSG00000090581	GNPTG	23026
ENSG00000266858		
ENSG00000257405		
ENSG00000238822		
ENSG00000272817		
ENSG00000125826	RBCK1	15864
ENSG00000122779	TRIM24	11812
ENSG00000222438	RNU6-1077P	48040
ENSG00000258431		
ENSG00000252993		
ENSG00000206850		
ENSG00000240785	RPL36AP21	37041
ENSG00000255976	RAB11AP2	45189
ENSG00000256204		
ENSG00000214549	SDHCP2	45177
ENSG00000258930		
ENSG00000237766	GGTA2P	4254
ENSG00000257164		
ENSG00000124610	HIST1H1A	4715
ENSG00000258966		
ENSG00000105245	NUMBL	8061
ENSG00000212278		
ENSG00000213179	RPL17P41	36292
ENSG00000213934	HBG1	4831
ENSG00000233747	RPL36AP13	35877
ENSG00000231179	MICB	7091
ENSG00000258571	PTTG4P	20055
ENSG00000256037	MRPL40P1	44532
ENSG00000256151		
ENSG00000164404	GDF9	4224
ENSG00000222548		
ENSG00000256355	NTAN1P3	45263
ENSG00000256172		
ENSG00000241552	RN7SL58P	46074
ENSG00000111845	PAK1IP1	20882
ENSG00000248693		
ENSG00000232736		
ENSG00000107105	ELAVL2	3313
ENSG00000131538	TTTY6	16483
ENSG00000236473	KRT43P	48870
ENSG00000134757	DSG3	3050
ENSG00000221156		
ENSG00000107551	RASSF4	20793
ENSG00000260099	ADAMTS13	1366
ENSG00000202430	RNA5SP88	42886
ENSG00000200446	RNU6-1085P	48048
ENSG00000206732	RNU6-936P	47899
ENSG00000228383	FAM197Y7	37469
ENSG00000226102	SEPT7P3	38038
ENSG00000238674		
ENSG00000198366	HIST1H3A	4766
ENSG00000223125	RNU2-32P	48525
ENSG00000233327	USP32P2	30751
ENSG00000229732		
ENSG00000226629	LINC00974	27105
ENSG00000271936		
ENSG00000249191	UBE2V1P12	44897
ENSG00000198598	MMP17	7163
ENSG00000157557	ETS2	3489
ENSG00000213484	EIF4A1P8	37927
ENSG00000256810		
ENSG00000221525	MIR1185-1	35257
ENSG00000212719	C17orf51	27904
ENSG00000112130	RNF8	10071
ENSG00000154545	MAGED4	23793
ENSG00000234131	TCEB1P8	38144
ENSG00000214514	KRT42P	27581
ENSG00000221614	MIR1185-2	35254
ENSG00000147536	GINS4	28226
ENSG00000237953		
ENSG00000198839	ZNF277	13070
ENSG00000264076		
ENSG00000258861	MIR381HG	20136
ENSG00000221042		
ENSG00000204603		
ENSG00000199020	MIR381	31874
ENSG00000167194	C16orf92	26346
ENSG00000183018	SPNS2	26992
ENSG00000238267		
ENSG00000156983	BRPF1	14255
ENSG00000207754	MIR487B	32533
ENSG00000249927		
ENSG00000202560	MIR539	32529
ENSG00000240759		
ENSG00000223668	EEF1A1P24	37897
ENSG00000060762	MPC1	21606
ENSG00000216099	MIR889	33651
ENSG00000202479		
ENSG00000257114		
ENSG00000207587	MIR544A	32530
ENSG00000206760	SNORA6	32591
ENSG00000262634	SKA1	28109
ENSG00000207646	MIR655	32911
ENSG00000224873	CDY13P	23857
ENSG00000202363	SNORA62	10107
ENSG00000162944	RFTN2	26402
ENSG00000271272		
ENSG00000265250		
ENSG00000264724		
ENSG00000258529		
ENSG00000185847		
ENSG00000230757	NFU1P1	44553
ENSG00000257849		
ENSG00000239672	NME1	7849
ENSG00000269927		
ENSG00000224165	DNAJC27-AS1	42943
ENSG00000201570	RNU4-56P	46992
ENSG00000257373		
ENSG00000259907		
ENSG00000265327	RN7SL411P	46427
ENSG00000202517		
ENSG00000257927	MRPS36P5	29775
ENSG00000196176	HIST1H4A	4781
ENSG00000206487	C6orf136	21301
ENSG00000197279	ZNF165	12953
ENSG00000223797	ENTPD3-AS1	26710
ENSG00000258517		
ENSG00000109089	CDR2L	29999
ENSG00000124529	HIST1H4B	4789
ENSG00000159905	ZNF221	13014
ENSG00000198914	POU3F3	9216
ENSG00000269945		
ENSG00000172716	SLFN11	26633
ENSG00000259146		
ENSG00000258331		
ENSG00000255561	FDXACB1	25110
ENSG00000230814	USP9YP24	38760
ENSG00000215993		
ENSG00000046604	DSG2	3049
ENSG00000002746	HECW1	22195
ENSG00000243433		
ENSG00000230274	PGAM1P3	42450
ENSG00000108107	RPL28	10330
ENSG00000262132		
ENSG00000272452		
ENSG00000258223	PRSS58	39125
ENSG00000174695	TMEM167A	28330
ENSG00000244151		
ENSG00000262326		
ENSG00000196812	ZSCAN16	20813
ENSG00000226356	RPS6P20	36940
ENSG00000262892		
ENSG00000258240		
ENSG00000149926	FAM57B	25295
ENSG00000203618	GP1BB	4440
ENSG00000127329	PTPRB	9665
ENSG00000135972	MRPS9	14501
ENSG00000197177	GPR123	13838
ENSG00000112041	TULP1	12423
ENSG00000225228	MCCD1	20668
ENSG00000183016	IQCA1P1	22831
ENSG00000124693	HIST1H3B	4776
ENSG00000205442	IZUMO3	31421
ENSG00000249285		
ENSG00000144130	NT5DC4	27678
ENSG00000144061	NPHP1	7905
ENSG00000228571	HSFY7P	38791
ENSG00000069122	GPR116	19030
ENSG00000246465		
ENSG00000248703		
ENSG00000133794	ARNTL	701
ENSG00000271623		
ENSG00000230476	OFD1P9Y	23881
ENSG00000204920	ZNF155	12940
ENSG00000075292	ZNF638	17894
ENSG00000261089		
ENSG00000184058	TBX1	11592
ENSG00000205133	TRIQK	27828
ENSG00000214491	SEC14L6	40047
ENSG00000249174		
ENSG00000238703		
ENSG00000140479	PCSK6	8569
ENSG00000270118		
ENSG00000212251	RNA5SP376	43276
ENSG00000271495		
ENSG00000184162	NR2C2AP	30763
ENSG00000211517	MIR671	33134
ENSG00000251487		
ENSG00000135148	TRAFD1	24808
ENSG00000183527	PSMG1	3043
ENSG00000261419		
ENSG00000198680	TUSC1	31010
ENSG00000137259	HIST1H2AB	4734
ENSG00000272661		
ENSG00000238684		
ENSG00000170819	BFSP2	1041
ENSG00000109107	ALDOC	418
ENSG00000243018		
ENSG00000227689	SRP68P2	30426
ENSG00000136490	LIMD2	28142
ENSG00000259982	CDC37P1	34406
ENSG00000028277	POU2F2	9213
ENSG00000265086		
ENSG00000270424		
ENSG00000100591	AHSA1	1189
ENSG00000242654	RPL32P14	37038
ENSG00000266717		
ENSG00000170522	ELOVL6	15829
ENSG00000114388	NPRL2	24969
ENSG00000238352		
ENSG00000251417		
ENSG00000243836	WDR86-AS1	41186
ENSG00000265052	RN7SL622P	46638
ENSG00000214736	TOMM6	34528
ENSG00000182645	CCDC172	30524
ENSG00000266176		
ENSG00000230294		
ENSG00000240634		
ENSG00000151164	RAD9B	21700
ENSG00000266117		
ENSG00000249557	HSPD1P15	35130
ENSG00000221259		
ENSG00000256484		
ENSG00000260796		
ENSG00000120159	CAAP1	25834
ENSG00000232610	CCT6P4	35148
ENSG00000265055		
ENSG00000260570		
ENSG00000224657	RBMY2BP	9918
ENSG00000264455	MIR4721	41609
ENSG00000214147		
ENSG00000261766		
ENSG00000167862	ICT1	5359
ENSG00000264928		
ENSG00000233308	OSTN-AS1	41250
ENSG00000237854	LINC00674	44355
ENSG00000248766		
ENSG00000118271	TTR	12405
ENSG00000260442		
ENSG00000158055	GRHL3	25839
ENSG00000223812		
ENSG00000262577	ALG9	15672
ENSG00000256209		
ENSG00000252461		
ENSG00000201860		
ENSG00000164104	HMGB2	5000
ENSG00000241456		
ENSG00000200270		
ENSG00000260853		
ENSG00000207069		
ENSG00000237653		
ENSG00000172432	GTPBP2	4670
ENSG00000240913	RN7SL856P	46872
ENSG00000265810	MIR3907	38988
ENSG00000196226	HIST1H2BB	4751
ENSG00000173621	LRFN4	28456
ENSG00000216020		
ENSG00000267023	LRRC37A16P	43820
ENSG00000241959	RN7SL76P	46092
ENSG00000111843	TMEM14C	20952
ENSG00000240132	ETF1P2	3479
ENSG00000232353		
ENSG00000255704		
ENSG00000182446	NPLOC4	18261
ENSG00000214132		
ENSG00000059145	UNKL	14184
ENSG00000242048		
ENSG00000063015	SEZ6	15955
ENSG00000071242	RPS6KA2	10431
ENSG00000222583	RN7SKP222	45946
ENSG00000221386		
ENSG00000135482	ZC3H10	25893
ENSG00000257285		
ENSG00000253080	RNA5SP373	43273
ENSG00000229593	SUCLA2P3	38103
ENSG00000231383	FGF12-AS1	40234
ENSG00000257595		
ENSG00000196565	HBG2	4832
ENSG00000237889	DDX39B	13917
ENSG00000239911	PRKAG2-AS1	40468
ENSG00000130348	QRSL1	21020
ENSG00000270889		
ENSG00000265037	MIR4707	41531
ENSG00000230126	FGF12-AS2	40235
ENSG00000232930		
ENSG00000181722	ZBTB20	13503
ENSG00000188656	TSPY7P	34040
ENSG00000203710	CR1	2334
ENSG00000226709	FGF12-AS3	40236
ENSG00000258457		
ENSG00000145826	LECT2	6550
ENSG00000154874	CCDC144B	26704
ENSG00000261184		
ENSG00000238902		
ENSG00000212219	RNU6-604P	47567
ENSG00000131828	PDHA1	8806
ENSG00000200184	RNU1-20P	41946
ENSG00000222941		
ENSG00000267352	SH3GL1P3	10837
ENSG00000257539	HSPA8P14	44929
ENSG00000227562		
ENSG00000173237	C11orf86	34442
ENSG00000228815	MARK2P13	39804
ENSG00000232130		
ENSG00000164663	USP49	20078
ENSG00000239045		
ENSG00000267708		
ENSG00000271117		
ENSG00000252114		
ENSG00000229591		
ENSG00000236229	VEZF1P1	32320
ENSG00000207765		
ENSG00000042286	AIFM2	21411
ENSG00000133110	POSTN	16953
ENSG00000249854		
ENSG00000202229	RNU6-1138P	48101
ENSG00000164916	FOXK1	23480
ENSG00000236508	ATP13A5-AS1	41281
ENSG00000130287	NCAN	2465
ENSG00000213188	YBX1P4	42425
ENSG00000240131		
ENSG00000164188	RANBP3L	26353
ENSG00000252347	RNU6-1046P	48009
ENSG00000225473	ATP13A4-AS1	41095
ENSG00000270405		
ENSG00000270433		
ENSG00000267731		
ENSG00000204894		
ENSG00000267472		
ENSG00000169857	AVEN	13509
ENSG00000259018		
ENSG00000241007	SEPT7P6	38042
ENSG00000236297		
ENSG00000164105	SAP30	10532
ENSG00000265100		
ENSG00000251629		
ENSG00000199157	MIR208A	31585
ENSG00000253088		
ENSG00000263563	UBBP4	12467
ENSG00000237802	FAM197Y6	37468
ENSG00000258444		
ENSG00000241735	FABP5P3	22573
ENSG00000224855	OPA1-AS1	40421
ENSG00000267009		
ENSG00000215991	MIR208B	33669
ENSG00000140297	GCNT3	4205
ENSG00000128242	GAL3ST1	24240
ENSG00000138792	ENPEP	3355
ENSG00000207370		
ENSG00000201920	RNA5SP442	43342
ENSG00000262742	MCTP1	26183
ENSG00000243991	RN7SL447P	46463
ENSG00000157306		
ENSG00000239542	RN7SL399P	46415
